"chr","start","end","Level"
"chr3",35990000,36090000,3
"chr3",36260000,36360000,3
"chr3",36550000,36660000,3
"chr3",36650000,36750000,3
"chr3",36820000,36920000,3
"chr3",36910000,37020000,3
"chr3",37590000,37690000,3
"chr3",38050000,38160000,3
"chr3",39230000,39340000,3
"chr3",39330000,39440000,3
"chr3",40120000,40230000,3
"chr3",40760000,40870000,3
"chr3",41150000,41250000,3
"chr3",41240000,41340000,3
"chr3",41460000,41560000,3
"chr3",41750000,41860000,3
"chr3",42060000,42160000,3
"chr3",42850000,42950000,3
"chr3",43580000,43680000,3
"chr3",43920000,44030000,3
"chr3",44290000,44390000,3
"chr3",45550000,45650000,3
"chr3",46550000,46650000,3
"chr3",46640000,46750000,3
"chr3",46800000,46910000,3
"chr3",47330000,47430000,3
"chr3",47980000,48090000,3
"chr3",48880000,48980000,3
"chr3",49210000,49320000,3
"chr3",49830000,49940000,3
"chr3",50400000,50500000,3
"chr3",50490000,50590000,3
"chr3",51100000,51200000,3
"chr3",51240000,51350000,3
"chr3",52180000,52280000,3
"chr3",53150000,53260000,3
"chr3",56280000,56390000,3
"chr3",56380000,56490000,3
"chr3",58540000,58650000,3
"chr3",58790000,58890000,3
"chr3",58950000,59050000,3
"chr3",60250000,60360000,3
"chr3",60350000,60450000,3
"chr3",60550000,60660000,3
"chr3",60720000,60820000,3
"chr3",61070000,61180000,3
"chr3",61330000,61440000,3
"chr3",61540000,61650000,3
"chr3",62580000,62690000,3
"chr3",63200000,63300000,3
"chr3",63580000,63680000,3
"chr3",63670000,63780000,3
"chr3",63810000,63920000,3
"chr3",63910000,64020000,3
"chr3",65060000,65160000,3
"chr3",65150000,65250000,3
"chr3",65320000,65430000,3
"chr3",65760000,65860000,3
"chr3",66460000,66570000,3
"chr3",67260000,67370000,3
"chr3",67560000,67660000,3
"chr3",68230000,68340000,3
"chr3",68590000,68690000,3
"chr3",68680000,68790000,3
"chr3",69510000,69620000,3
"chr3",69610000,69710000,3
"chr3",70340000,70440000,3
"chr3",70570000,70670000,3
"chr3",70870000,70980000,3
"chr3",71770000,71870000,3
"chr3",72310000,72410000,3
"chr3",72400000,72510000,3
"chr3",72510000,72640000,3
"chr3",72630000,72730000,3
"chr3",73550000,73650000,3
"chr3",73800000,73910000,3
"chr3",74020000,74120000,3
"chr3",74860000,74960000,3
"chr3",75030000,75130000,3
"chr3",75240000,75340000,3
"chr3",75330000,75430000,3
"chr3",75490000,75600000,3
"chr3",76160000,76260000,3
"chr3",77090000,77200000,3
"chr3",77760000,77870000,3
"chr3",77990000,78100000,3
"chr3",78090000,78200000,3
"chr3",78540000,78650000,3
"chr3",79260000,79360000,3
"chr3",79560000,79670000,3
"chr3",79900000,80010000,3
"chr3",81540000,81640000,3
"chr3",81630000,81740000,3
"chr3",81730000,81840000,3
"chr3",81950000,82060000,3
"chr3",82260000,82360000,3
"chr3",83310000,83410000,3
"chr3",83580000,83680000,3
"chr3",83750000,83860000,3
"chr3",85670000,85780000,3
"chr3",85850000,85950000,3
"chr3",86620000,86720000,3
"chr3",87100000,87210000,3
"chr3",87960000,88060000,3
"chr3",88900000,89000000,3
"chr3",89430000,89530000,3
"chr3",89800000,89910000,3
"chr3",89900000,90000000,3
"chr3",90300000,90400000,3
"chr3",93500000,93600000,3
"chr3",93700000,93810000,3
"chr3",93850000,93960000,3
"chr3",94330000,94440000,3
"chr3",94480000,94580000,3
"chr3",95190000,95290000,3
"chr3",95600000,95700000,3
"chr3",95960000,96060000,3
"chr3",96310000,96410000,3
"chr3",97660000,97760000,3
"chr3",97750000,97860000,3
"chr3",97990000,98090000,3
"chr3",98800000,98900000,3
"chr3",98890000,99000000,3
"chr3",99310000,99420000,3
"chr3",100620000,100730000,3
"chr3",100910000,101020000,3
"chr3",101010000,101110000,3
"chr3",101280000,101380000,3
"chr3",103140000,103240000,3
"chr3",103820000,103930000,3
"chr3",104290000,104390000,3
"chr3",104570000,104680000,3
"chr3",104670000,104780000,3
"chr3",105380000,105480000,3
"chr3",105830000,105940000,3
"chr3",106160000,106270000,3
"chr3",108640000,108740000,3
"chr3",109090000,109190000,3
"chr3",110160000,110260000,3
"chr3",111170000,111270000,3
"chr3",111440000,111540000,3
"chr3",112280000,112390000,3
"chr3",112880000,112980000,3
"chr3",114260000,114370000,3
"chr3",114810000,114910000,3
"chr3",114940000,115040000,3
"chr3",115390000,115500000,3
"chr3",115850000,115960000,3
"chr3",116300000,116400000,3
"chr3",116390000,116500000,3
"chr3",116620000,116730000,3
"chr3",117740000,117850000,3
"chr3",118600000,118710000,3
"chr3",118770000,118870000,3
"chr3",119090000,119200000,3
"chr3",119190000,119300000,3
"chr3",119660000,119760000,3
"chr3",120140000,120250000,3
"chr3",120410000,120520000,3
"chr3",120930000,121030000,3
"chr3",121620000,121720000,3
"chr3",121890000,121990000,3
"chr3",123210000,123310000,3
"chr3",123830000,123930000,3
"chr3",124190000,124290000,3
"chr3",124620000,124720000,3
"chr3",124900000,125000000,3
"chr3",125210000,125320000,3
"chr3",125310000,125410000,3
"chr3",125640000,125740000,3
"chr3",126050000,126150000,3
"chr3",126280000,126390000,3
"chr3",126380000,126480000,3
"chr3",126620000,126730000,3
"chr3",127470000,127570000,3
"chr3",127680000,127780000,3
"chr3",127770000,127880000,3
"chr3",127940000,128050000,3
"chr3",128240000,128340000,3
"chr3",128910000,129010000,3
"chr3",129550000,129660000,3
"chr3",129730000,129840000,3
"chr3",129830000,129930000,3
"chr3",129920000,130020000,3
"chr3",130090000,130200000,3
"chr3",130320000,130420000,3
"chr3",130480000,130580000,3
"chr3",131170000,131270000,3
"chr3",131970000,132080000,3
"chr3",132140000,132250000,3
"chr3",132350000,132450000,3
"chr3",132550000,132660000,3
"chr3",133080000,133180000,3
"chr3",133450000,133550000,3
"chr3",133820000,133930000,3
"chr3",134100000,134210000,3
"chr3",134210000,134310000,3
"chr3",134420000,134520000,3
"chr3",134940000,135040000,3
"chr3",136090000,136190000,3
"chr3",136580000,136680000,3
"chr3",136740000,136840000,3
"chr3",138720000,138820000,3
"chr3",138950000,139060000,3
"chr3",140730000,140840000,3
"chr3",140830000,140930000,3
"chr3",141600000,141710000,3
"chr3",142440000,142550000,3
"chr3",142540000,142640000,3
"chr3",142630000,142730000,3
"chr3",143060000,143170000,3
"chr3",143860000,143960000,3
"chr3",144340000,144440000,3
"chr3",144700000,144800000,3
"chr3",145120000,145220000,3
"chr3",145450000,145560000,3
"chr3",146080000,146180000,3
"chr3",146720000,146830000,3
"chr3",147090000,147200000,3
"chr3",147600000,147700000,3
"chr3",147690000,147800000,3
"chr3",147920000,148020000,3
"chr3",148010000,148110000,3
"chr3",148210000,148310000,3
"chr3",148680000,148780000,3
"chr3",149220000,149320000,3
"chr3",150650000,150750000,3
"chr3",151150000,151250000,3
"chr3",151640000,151740000,3
"chr3",151810000,151920000,3
"chr3",152310000,152410000,3
"chr3",152460000,152570000,3
"chr3",152640000,152750000,3
"chr3",153310000,153420000,3
"chr3",153770000,153870000,3
"chr3",154220000,154330000,3
"chr3",154400000,154510000,3
"chr3",155050000,155150000,3
"chr3",155780000,155880000,3
"chr3",156300000,156400000,3
"chr3",157050000,157180000,3
"chr3",157240000,157340000,3
"chr3",157930000,158040000,3
"chr3",158030000,158140000,3
"chr3",158600000,158710000,3
"chr3",158700000,158820000,3
"chr3",158810000,158920000,3
"chr3",159100000,159200000,3
"chr3",159240000,159340000,3
"chr3",159330000,159430000,3
"chr3",159880000,159980000,3
"chr3",159970000,160080000,3
"chr3",160070000,160180000,3
"chr3",160690000,160800000,3
"chr3",160790000,160900000,3
"chr3",161680000,161780000,3
"chr3",162060000,162160000,3
"chr3",162410000,162510000,3
"chr3",162870000,162970000,3
"chr3",163410000,163510000,3
"chr3",163840000,163950000,3
"chr3",165190000,165300000,3
"chr3",165730000,165830000,3
"chr3",165820000,165920000,3
"chr3",166750000,166850000,3
"chr3",168770000,168870000,3
"chr3",168860000,168960000,3
"chr3",169380000,169480000,3
"chr3",169680000,169780000,3
"chr3",170580000,170680000,3
"chr3",170900000,171000000,3
"chr3",171260000,171370000,3
"chr3",171760000,171860000,3
"chr3",172390000,172500000,3
"chr3",173050000,173160000,3
"chr3",173290000,173390000,3
"chr3",173590000,173700000,3
"chr3",173810000,173920000,3
"chr3",174490000,174590000,3
"chr3",174690000,174800000,3
"chr3",175400000,175510000,3
"chr3",176150000,176250000,3
"chr3",177080000,177190000,3
"chr3",177800000,177900000,3
"chr3",179040000,179150000,3
"chr3",179360000,179470000,3
"chr3",180310000,180420000,3
"chr3",180410000,180520000,3
"chr3",180910000,181020000,3
"chr3",181330000,181440000,3
"chr3",181980000,182090000,3
"chr3",182330000,182430000,3
"chr3",182420000,182530000,3
"chr3",182560000,182670000,3
"chr3",182660000,182760000,3
"chr3",182820000,182920000,3
"chr3",183100000,183200000,3
"chr3",183190000,183290000,3
"chr3",183920000,184020000,3
"chr3",184430000,184540000,3
"chr3",185370000,185470000,3
"chr3",185830000,185940000,3
"chr3",186670000,186770000,3
"chr3",186820000,186930000,3
"chr3",187870000,187980000,3
"chr3",188210000,188320000,3
"chr3",188460000,188570000,3
"chr3",188750000,188850000,3
"chr3",189250000,189360000,3
"chr3",189430000,189540000,3
"chr3",189530000,189640000,3
"chr3",190230000,190330000,3
"chr3",191510000,191620000,3
"chr3",191840000,191940000,3
"chr3",192310000,192410000,3
"chr3",192540000,192650000,3
"chr3",193090000,193200000,3
"chr3",193490000,193600000,3
"chr3",193860000,193970000,3
"chr3",194040000,194140000,3
"chr3",194400000,194510000,3
"chr3",195130000,195230000,3
"chr3",195480000,195590000,3
"chr3",195920000,196020000,3
"chr3",196160000,196270000,3
"chr3",196340000,196450000,3
"chr3",196440000,196540000,3
"chr3",196710000,196840000,3
"chr3",196830000,196940000,3
"chr3",196930000,197250000,3
"chr3",197410000,197520000,3
"chr3",197510000,197620000,3
"chr3",197610000,197710000,3
"chr3",197700000,197850000,3
