"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"139",6,18260000,18320000,1
"140",6,18320000,18510000,1
"141",6,18510000,18600000,1
"142",6,18600000,18750000,1
"143",6,18750000,18870000,1
"144",6,18870000,18990000,1
"145",6,18990000,19140000,1
"146",6,19140000,19250000,1
"147",6,19250000,19390000,1
"148",6,19390000,19500000,1
"149",6,19500000,19650000,1
"150",6,19650000,19800000,1
"151",6,19800000,19900000,1
"152",6,19900000,20060000,1
"153",6,20070000,20290000,1
"154",6,20290000,20520000,1
"155",6,20520000,20570000,1
"156",6,20570000,20710000,1
"157",6,20710000,20880000,1
"158",6,20880000,21020000,1
"159",6,21020000,21100000,1
"160",6,21100000,21190000,1
"161",6,21190000,21320000,1
"162",6,21320000,21440000,1
"163",6,21440000,21590000,1
"164",6,21600000,21720000,1
"165",6,21720000,21850000,1
"166",6,21850000,21990000,1
"167",6,21990000,22120000,1
"168",6,22120000,22240000,1
"169",6,22240000,22350000,1
"170",6,22350000,22480000,1
"171",6,22480000,22610000,1
"172",6,22610000,22740000,1
"173",6,22740000,22830000,1
"174",6,22830000,22960000,1
"175",6,22960000,23070000,1
"176",6,23070000,23190000,1
"177",6,23190000,23300000,1
"178",6,23300000,23420000,1
"179",6,23420000,23520000,1
"180",6,23520000,23620000,1
"181",6,23620000,23770000,1
"182",6,23770000,23910000,1
"183",6,23910000,24020000,1
"184",6,24020000,24210000,1
"185",6,24210000,24270000,1
"186",6,24270000,24400000,1
"187",6,24400000,24530000,1
"188",6,24530000,24700000,1
"189",6,24700000,24840000,1
"190",6,24840000,25020000,1
"191",6,25020000,25120000,1
"192",6,25120000,25280000,1
"193",6,25280000,25490000,1
"194",6,25490000,25620000,1
"195",6,25620000,25720000,1
"196",6,25720000,25890000,1
"197",6,25890000,26020000,1
"198",6,26020000,26170000,1
"199",6,26170000,26330000,1
"200",6,26330000,26520000,1
"201",6,26520000,26600000,1
"202",6,26600000,26660000,1
"203",6,26660000,26770000,1
"204",6,26790000,26920000,1
"205",6,26920000,27060000,1
"206",6,27060000,27150000,1
"207",6,27150000,27280000,1
"208",6,27280000,27440000,1
"209",6,27440000,27580000,1
"210",6,27580000,27770000,1
"211",6,27770000,27870000,1
"212",6,27870000,28040000,1
"213",6,28040000,28190000,1
"214",6,28190000,28340000,1
"215",6,28340000,28500000,1
"216",6,28500000,28650000,1
"217",6,28650000,28800000,1
"218",6,28800000,28990000,1
"219",6,28990000,29110000,1
"220",6,29110000,29250000,1
"221",6,29250000,29340000,1
"222",6,29340000,29530000,1
"223",6,29530000,29600000,1
"224",6,29600000,29670000,1
"225",6,29670000,29800000,1
"226",6,29800000,29960000,1
"227",6,29960000,30070000,1
"228",6,30070000,30180000,1
"229",6,30180000,30310000,1
"230",6,30310000,30440000,1
"231",6,30440000,30580000,1
"232",6,30580000,30700000,1
"233",6,30700000,30880000,1
"234",6,30880000,31040000,1
"235",6,31040000,31170000,1
"236",6,31170000,31350000,1
"237",6,31350000,31460000,1
"238",6,31460000,31590000,1
"239",6,31590000,31640000,1
"240",6,31640000,31800000,1
"241",6,31800000,31950000,1
"242",6,31970000,32140000,1
"243",6,32140000,32200000,1
"244",6,32200000,32380000,1
"245",6,32380000,32500000,1
"246",6,32500000,32590000,1
"247",6,32620000,32780000,1
"248",6,32780000,32960000,1
"249",6,32960000,33120000,1
"250",6,33120000,33240000,1
"251",6,33240000,33380000,1
"252",6,33380000,33550000,1
"253",6,33550000,33680000,1
"254",6,33680000,33740000,1
"255",6,33740000,33850000,1
"256",6,33850000,33930000,1
"257",6,33930000,34130000,1
"258",6,34130000,34220000,1
"259",6,34220000,34360000,1
"260",6,34360000,34420000,1
"261",6,34420000,34580000,1
"262",6,34580000,34730000,1
"263",6,34730000,34860000,1
"264",6,34860000,34950000,1
"265",6,34950000,35110000,1
"266",6,35110000,35230000,1
"267",6,35230000,35300000,1
"268",6,35300000,35420000,1
"269",6,35420000,35490000,1
"270",6,35490000,35550000,1
"271",6,35550000,35710000,1
"272",6,35710000,35890000,1
"273",6,35890000,35990000,1
"274",6,35990000,36090000,1
"275",6,36090000,36190000,1
"276",6,36190000,36340000,1
"277",6,36340000,36470000,1
"278",6,36470000,36580000,1
"279",6,36580000,36730000,1
"280",6,36730000,36840000,1
"281",6,36840000,36990000,1
"282",6,36990000,37140000,1
"283",6,37140000,37280000,1
"284",6,37280000,37450000,1
"285",6,37450000,37660000,1
"286",6,37660000,37760000,1
"287",6,37770000,38000000,1
"288",6,38000000,38130000,1
"289",6,38130000,38250000,1
"290",6,38250000,38410000,1
"291",6,38410000,38530000,1
"292",6,38530000,38640000,1
"293",6,38640000,38790000,1
"294",6,38790000,38900000,1
"295",6,38900000,39070000,1
"296",6,39070000,39280000,1
"297",6,39280000,39330000,1
"298",6,39330000,39470000,1
"299",6,39470000,39580000,1
"300",6,39580000,39710000,1
"301",6,39710000,39860000,1
"302",6,39860000,39960000,1
"303",6,39960000,40110000,1
"304",6,40110000,40290000,1
"305",6,40290000,40420000,1
"306",6,40420000,40570000,1
"307",6,40570000,40690000,1
"308",6,40690000,40820000,1
"309",6,40820000,41040000,1
"310",6,41040000,41170000,1
"311",6,41170000,41310000,1
"312",6,41320000,41660000,1
"313",6,41660000,41760000,1
"314",6,41760000,41910000,1
"315",6,41910000,42020000,1
"316",6,42020000,42200000,1
"317",6,42240000,42370000,1
"318",6,42370000,42530000,1
"319",6,42530000,42630000,1
"320",6,42630000,42710000,1
"321",6,42710000,42860000,1
"322",6,42860000,43020000,1
"323",6,43020000,43150000,1
"324",6,43150000,43230000,1
"325",6,43230000,43330000,1
"326",6,43330000,43480000,1
"327",6,43480000,43620000,1
"328",6,43620000,43740000,1
"329",6,43740000,43890000,1
"330",6,43890000,44050000,1
"331",6,44050000,44230000,1
"332",6,44230000,44430000,1
"333",6,44430000,44590000,1
"334",6,44590000,44720000,1
"335",6,44720000,44820000,1
"336",6,44820000,44960000,1
"337",6,44960000,45090000,1
"338",6,45090000,45230000,1
"339",6,45230000,45390000,1
"340",6,45390000,45520000,1
"341",6,45520000,45580000,1
"342",6,45580000,45690000,1
"343",6,45690000,45890000,1
"344",6,45890000,46060000,1
"345",6,46060000,46190000,1
"346",6,46190000,46380000,1
"347",6,46380000,46580000,1
"348",6,46580000,46750000,1
"349",6,46750000,46810000,1
"350",6,46810000,46960000,1
"351",6,46960000,47060000,1
"352",6,47060000,47280000,1
"353",6,47280000,47380000,1
"354",6,47380000,47570000,1
"355",6,47570000,47750000,1
"356",6,47750000,47870000,1
"357",6,47870000,48010000,1
"358",6,48010000,48170000,1
"359",6,48170000,48290000,1
"360",6,48290000,48400000,1
"361",6,48400000,48510000,1
"362",6,48510000,48680000,1
"363",6,48680000,48790000,1
"364",6,48790000,48910000,1
"365",6,48910000,49050000,1
"366",6,49050000,49140000,1
"367",6,49140000,49280000,1
"368",6,49280000,49400000,1
"369",6,49400000,49480000,1
"370",6,49480000,49580000,1
"371",6,49620000,49680000,1
"372",6,49680000,49770000,1
"373",6,49770000,49890000,1
"374",6,49890000,50040000,1
"375",6,50040000,50110000,1
"376",6,50110000,50190000,1
"377",6,50190000,50340000,1
"378",6,50340000,50490000,1
"379",6,50490000,50600000,1
"380",6,50600000,50770000,1
"381",6,50770000,50900000,1
"382",6,50900000,51090000,1
"383",6,51090000,51220000,1
"384",6,51220000,51410000,1
"385",6,51410000,51550000,1
"386",6,51550000,51690000,1
"387",6,51690000,51890000,1
"388",6,51890000,52020000,1
"389",6,52020000,52140000,1
"390",6,52140000,52280000,1
"391",6,52280000,52370000,1
"392",6,52370000,52440000,1
"393",6,52440000,52530000,1
"394",6,52530000,52590000,1
"395",6,52590000,52700000,1
"396",6,52710000,52930000,1
"397",6,52930000,53040000,1
"398",6,53050000,53140000,1
"399",6,53140000,53350000,1
"400",6,53350000,53520000,1
"401",6,53520000,53590000,1
"402",6,53590000,53660000,1
"403",6,53660000,53830000,1
"404",6,53850000,53970000,1
"405",6,53970000,54120000,1
"406",6,54120000,54260000,1
"407",6,54260000,54370000,1
"408",6,54370000,54510000,1
"409",6,54510000,54580000,1
"410",6,54580000,54710000,1
"411",6,54710000,54850000,1
"412",6,54850000,54940000,1
"413",6,54940000,55120000,1
"414",6,55120000,55310000,1
"415",6,55310000,55450000,1
"416",6,55450000,55570000,1
"417",6,55570000,55750000,1
"418",6,55750000,55840000,1
"419",6,55840000,55970000,1
"420",6,55970000,56160000,1
"421",6,56160000,56230000,1
"422",6,56240000,56470000,1
"423",6,56470000,56570000,1
"424",6,56570000,56730000,1
"425",6,56730000,56910000,1
"426",6,56910000,57040000,1
"427",6,57040000,57190000,1
"428",6,57190000,57350000,1
"429",6,57350000,57480000,1
"430",6,57480000,57610000,1
"431",6,57610000,57760000,1
"432",6,57760000,57880000,1
"433",6,57880000,57980000,1
"434",6,58130000,58290000,1
"435",6,58290000,58400000,1
"436",6,58400000,58520000,1
"437",6,58520000,58600000,1
"438",6,58600000,58660000,1
"439",6,58660000,58770000,1
"440",6,61920000,61990000,1
"441",6,61990000,62130000,1
"442",6,62170000,62280000,1
"443",6,62280000,62370000,1
"444",6,62370000,62500000,1
"445",6,62500000,62600000,1
"446",6,62600000,62740000,1
"447",6,62740000,62860000,1
"448",6,62860000,63000000,1
"449",6,63000000,63120000,1
"450",6,63120000,63240000,1
"451",6,63240000,63370000,1
"452",6,63370000,63490000,1
"453",6,63490000,63580000,1
"454",6,63580000,63710000,1
"455",6,63710000,63810000,1
"456",6,63810000,63980000,1
"457",6,63980000,64060000,1
"458",6,64070000,64290000,1
"459",6,64290000,64530000,1
"460",6,64530000,64630000,1
"461",6,64630000,64720000,1
"462",6,64720000,64880000,1
"463",6,64880000,64980000,1
"464",6,64980000,65100000,1
"465",6,65110000,65420000,1
"466",6,65420000,65570000,1
"467",6,65570000,65720000,1
"468",6,65720000,65830000,1
"469",6,65830000,65970000,1
"470",6,65970000,66100000,1
"471",6,66100000,66200000,1
"472",6,66200000,66340000,1
"473",6,66340000,66490000,1
"474",6,66490000,66620000,1
"475",6,66620000,66760000,1
"476",6,66760000,66880000,1
"477",6,66880000,67020000,1
"478",6,67020000,67140000,1
"479",6,67140000,67300000,1
"480",6,67300000,67400000,1
"481",6,67400000,67560000,1
"482",6,67560000,67710000,1
"483",6,67710000,67860000,1
"484",6,67860000,68000000,1
"485",6,68000000,68120000,1
"486",6,68120000,68240000,1
"487",6,68240000,68350000,1
"488",6,68350000,68480000,1
"489",6,68480000,68610000,1
"490",6,68610000,68740000,1
"491",6,68740000,68830000,1
"492",6,68830000,68940000,1
"493",6,68940000,69040000,1
"494",6,69040000,69170000,1
"495",6,69170000,69340000,1
"496",6,69340000,69510000,1
"497",6,69510000,69640000,1
"498",6,69640000,69800000,1
"499",6,69800000,69910000,1
"500",6,69910000,70040000,1
"501",6,70040000,70170000,1
"502",6,70170000,70300000,1
"503",6,70300000,70430000,1
"504",6,70430000,70530000,1
"505",6,70530000,70680000,1
"506",6,70680000,70820000,1
"507",6,70820000,70910000,1
"508",6,70910000,71080000,1
"509",6,71080000,71230000,1
"510",6,71230000,71410000,1
"511",6,71420000,71530000,1
"512",6,71530000,71590000,1
"513",6,71590000,71730000,1
"514",6,71730000,71890000,1
"515",6,71890000,72070000,1
"516",6,72070000,72230000,1
"517",6,72230000,72350000,1
"518",6,72350000,72480000,1
"519",6,72480000,72590000,1
"520",6,72590000,72750000,1
"521",6,72750000,72840000,1
"522",6,72840000,72980000,1
"523",6,72980000,73120000,1
"524",6,73120000,73330000,1
"525",6,73330000,73460000,1
"526",6,73460000,73590000,1
"527",6,73590000,73700000,1
"528",6,73700000,73840000,1
"529",6,73840000,73950000,1
"530",6,73950000,74100000,1
"531",6,74100000,74230000,1
"532",6,74230000,74360000,1
"533",6,74360000,74450000,1
"534",6,74450000,74550000,1
"535",6,74550000,74680000,1
"536",6,74680000,74800000,1
"537",6,74800000,74920000,1
"538",6,74920000,75050000,1
"539",6,75050000,75120000,1
"540",6,75120000,75280000,1
"541",6,75280000,75470000,1
"542",6,75470000,75590000,1
"543",6,75590000,75720000,1
"544",6,75720000,75920000,1
"545",6,75920000,76010000,1
"546",6,76010000,76110000,1
"547",6,76110000,76230000,1
"548",6,76230000,76310000,1
"549",6,76310000,76460000,1
"550",6,76460000,76580000,1
"551",6,76580000,76640000,1
"552",6,76640000,76800000,1
"553",6,76800000,76890000,1
"554",6,76890000,76980000,1
"555",6,76980000,77120000,1
"556",6,77120000,77220000,1
"557",6,77220000,77370000,1
"558",6,77370000,77500000,1
"559",6,77500000,77650000,1
"560",6,77650000,77780000,1
"561",6,77780000,77910000,1
"562",6,77910000,78000000,1
"563",6,78000000,78170000,1
"564",6,78170000,78300000,1
"565",6,78300000,78410000,1
"566",6,78410000,78520000,1
"567",6,78520000,78640000,1
"568",6,78640000,78750000,1
"569",6,78750000,78890000,1
"570",6,78890000,79020000,1
"571",6,79020000,79150000,1
"572",6,79150000,79260000,1
"573",6,79260000,79320000,1
"574",6,79320000,79470000,1
"575",6,79470000,79570000,1
"576",6,79570000,79700000,1
"577",6,79700000,79790000,1
"578",6,79790000,79940000,1
"579",6,79940000,80080000,1
"580",6,80080000,80180000,1
"581",6,80180000,80280000,1
"582",6,80280000,80380000,1
"583",6,80380000,80470000,1
"584",6,80470000,80580000,1
"585",6,80580000,80720000,1
"586",6,80720000,80820000,1
"587",6,80820000,80940000,1
"588",6,80940000,81050000,1
"589",6,81050000,81190000,1
"590",6,81190000,81330000,1
"591",6,81330000,81450000,1
"592",6,81450000,81570000,1
"593",6,81570000,81700000,1
"594",6,81700000,81810000,1
"595",6,81810000,81950000,1
"596",6,81950000,82080000,1
"597",6,82080000,82180000,1
"598",6,82180000,82320000,1
"599",6,82320000,82460000,1
"600",6,82460000,82590000,1
"601",6,82590000,82750000,1
"602",6,82750000,82960000,1
"603",6,82960000,83080000,1
"604",6,83080000,83230000,1
"605",6,83230000,83330000,1
"606",6,83330000,83480000,1
"607",6,83480000,83580000,1
"608",6,83580000,83770000,1
"609",6,83770000,83930000,1
"610",6,83930000,84120000,1
"611",6,84120000,84230000,1
"612",6,84230000,84310000,1
"613",6,84310000,84450000,1
"614",6,84450000,84570000,1
"615",6,84570000,84690000,1
"616",6,84690000,84810000,1
"617",6,84810000,84940000,1
"618",6,84940000,85120000,1
"619",6,85120000,85180000,1
"620",6,85180000,85270000,1
"621",6,85270000,85480000,1
"622",6,85480000,85640000,1
"623",6,85640000,85840000,1
"624",6,85840000,86050000,1
"625",6,86050000,86250000,1
"626",6,86250000,86390000,1
"627",6,86390000,86460000,1
"628",6,86460000,86630000,1
"629",6,86630000,86750000,1
"630",6,86750000,86880000,1
"631",6,86880000,87010000,1
"632",6,87010000,87140000,1
"633",6,87140000,87280000,1
"634",6,87280000,87390000,1
"635",6,87390000,87560000,1
"636",6,87560000,87740000,1
"637",6,87740000,87850000,1
"638",6,87850000,87970000,1
"639",6,87970000,88110000,1
"640",6,88110000,88230000,1
"641",6,88230000,88330000,1
"642",6,88330000,88520000,1
"643",6,88520000,88640000,1
"644",6,88640000,88760000,1
"645",6,88760000,88880000,1
"646",6,88880000,88970000,1
"647",6,88970000,89120000,1
"648",6,89120000,89280000,1
"649",6,89280000,89400000,1
"650",6,89400000,89590000,1
"651",6,89590000,89680000,1
"652",6,89680000,89830000,1
"653",6,89830000,89960000,1
"654",6,89960000,90080000,1
"655",6,90080000,90150000,1
"656",6,90150000,90320000,1
"657",6,90320000,90500000,1
"658",6,90500000,90650000,1
"659",6,90680000,90800000,1
"660",6,90800000,91000000,1
"661",6,91000000,91190000,1
"662",6,91190000,91300000,1
"663",6,91300000,91440000,1
"664",6,91440000,91600000,1
"665",6,91600000,91750000,1
"666",6,91750000,91870000,1
"667",6,91870000,92010000,1
"668",6,92010000,92130000,1
"669",6,92170000,92230000,1
"670",6,92230000,92300000,1
"671",6,92300000,92420000,1
"672",6,92420000,92500000,1
"673",6,92500000,92570000,1
"674",6,92570000,92690000,1
"675",6,92690000,92820000,1
"676",6,92820000,92970000,1
"677",6,92970000,93090000,1
"678",6,93090000,93190000,1
"679",6,93190000,93310000,1
"680",6,93310000,93480000,1
"681",6,93480000,93610000,1
"682",6,93610000,93730000,1
"683",6,93730000,93840000,1
"684",6,93840000,93960000,1
"685",6,93960000,94130000,1
"686",6,94130000,94270000,1
"687",6,94270000,94400000,1
"688",6,94400000,94540000,1
"689",6,94540000,94670000,1
"690",6,94670000,94760000,1
"691",6,94760000,94890000,1
"692",6,94890000,95010000,1
"693",6,95010000,95150000,1
"694",6,95150000,95310000,1
"695",6,95310000,95460000,1
"696",6,95460000,95560000,1
"697",6,95590000,95690000,1
"698",6,95830000,95920000,1
"699",6,95920000,96050000,1
"700",6,96050000,96180000,1
"701",6,96180000,96320000,1
"702",6,96320000,96440000,1
"703",6,96440000,96570000,1
"704",6,96570000,96690000,1
"705",6,96690000,96810000,1
"706",6,96810000,96950000,1
"707",6,96950000,97070000,1
"708",6,97070000,97200000,1
"709",6,97200000,97350000,1
"710",6,97350000,97510000,1
"711",6,97510000,97620000,1
"712",6,97620000,97730000,1
"713",6,97730000,97850000,1
"714",6,97850000,97950000,1
"715",6,97950000,98060000,1
"716",6,98060000,98150000,1
"717",6,98150000,98310000,1
"718",6,98310000,98490000,1
"719",6,98490000,98640000,1
"720",6,98640000,98750000,1
"721",6,98750000,98890000,1
"722",6,98890000,99020000,1
"723",6,99020000,99140000,1
"724",6,99140000,99280000,1
"725",6,99280000,99410000,1
"726",6,99410000,99580000,1
"727",6,99580000,99720000,1
"728",6,99720000,99770000,1
"729",6,99770000,99880000,1
"730",6,99880000,100020000,1
"731",6,100020000,100180000,1
"732",6,100180000,100280000,1
"733",6,100280000,100430000,1
"734",6,100430000,100550000,1
"735",6,100550000,100680000,1
"736",6,100680000,100810000,1
"737",6,100810000,100910000,1
"738",6,100910000,101110000,1
"739",6,101110000,101220000,1
"740",6,101220000,101330000,1
"741",6,101330000,101460000,1
"742",6,101460000,101590000,1
"743",6,101590000,101710000,1
"744",6,101710000,101840000,1
"745",6,101840000,101930000,1
"746",6,101930000,102000000,1
"747",6,102000000,102100000,1
"748",6,102100000,102260000,1
"749",6,102260000,102390000,1
"750",6,102390000,102540000,1
"751",6,102540000,102680000,1
"752",6,102680000,102830000,1
"753",6,102830000,102980000,1
"754",6,102980000,103070000,1
"755",6,103070000,103200000,1
"756",6,103200000,103350000,1
"757",6,103350000,103470000,1
"758",6,103470000,103560000,1
"759",6,103560000,103750000,1
"760",6,103760000,103900000,1
"761",6,103900000,104000000,1
"762",6,104000000,104130000,1
"763",6,104130000,104270000,1
"764",6,104270000,104370000,1
"765",6,104370000,104520000,1
"766",6,104520000,104670000,1
"767",6,104670000,104780000,1
"768",6,104780000,104940000,1
"769",6,104940000,105010000,1
"770",6,105010000,105130000,1
"771",6,105130000,105220000,1
"772",6,105220000,105330000,1
"773",6,105330000,105530000,1
"774",6,105530000,105660000,1
"775",6,105660000,105880000,1
"776",6,105880000,105930000,1
"777",6,105930000,105990000,1
"778",6,105990000,106050000,1
"779",6,106050000,106180000,1
"780",6,106180000,106300000,1
"781",6,106300000,106440000,1
"782",6,106440000,106530000,1
"783",6,106530000,106670000,1
"784",6,106670000,106780000,1
"785",6,106780000,106890000,1
"786",6,106890000,107020000,1
"787",6,107020000,107120000,1
"788",6,107120000,107310000,1
"789",6,107310000,107440000,1
"790",6,107440000,107570000,1
"791",6,107570000,107650000,1
"792",6,107650000,107780000,1
"793",6,107780000,107980000,1
"794",6,107980000,108180000,1
"795",6,108180000,108280000,1
"796",6,108280000,108440000,1
"797",6,108440000,108580000,1
"798",6,108580000,108680000,1
"799",6,108680000,108810000,1
"800",6,108810000,108880000,1
"801",6,108880000,109010000,1
"802",6,109010000,109130000,1
"803",6,109130000,109220000,1
"804",6,109220000,109410000,1
"805",6,109410000,109510000,1
"806",6,109510000,109700000,1
"807",6,109700000,109810000,1
"808",6,109810000,109990000,1
"809",6,110030000,110210000,1
"810",6,110210000,110360000,1
"811",6,110360000,110500000,1
"812",6,110500000,110570000,1
"813",6,110570000,110660000,1
"814",6,110660000,110720000,1
"815",6,110720000,110850000,1
"816",6,110850000,111010000,1
"817",6,111010000,111140000,1
"818",6,111140000,111200000,1
"819",6,111200000,111330000,1
"820",6,111330000,111410000,1
"821",6,111410000,111520000,1
"822",6,111520000,111580000,1
"823",6,111580000,111680000,1
"824",6,111680000,111810000,1
"825",6,111810000,111970000,1
"826",6,111970000,112030000,1
"827",6,112030000,112190000,1
"828",6,112190000,112320000,1
"829",6,112320000,112490000,1
"830",6,112490000,112640000,1
"831",6,112640000,112700000,1
"832",6,112700000,112790000,1
"833",6,112790000,112950000,1
"834",6,112950000,113100000,1
"835",6,113100000,113240000,1
"836",6,113240000,113440000,1
"837",6,113440000,113600000,1
"838",6,113600000,113720000,1
"839",6,113720000,113850000,1
"840",6,113850000,113980000,1
"841",6,113980000,114180000,1
"842",6,114180000,114290000,1
"843",6,114290000,114430000,1
"844",6,114430000,114570000,1
"845",6,114570000,114690000,1
"846",6,114690000,114840000,1
"847",6,114840000,114990000,1
"848",6,114990000,115130000,1
"849",6,115130000,115280000,1
"850",6,115280000,115420000,1
"851",6,115420000,115540000,1
"852",6,115540000,115660000,1
"853",6,115660000,115760000,1
"854",6,115760000,115890000,1
"855",6,115890000,116020000,1
"856",6,116020000,116150000,1
"857",6,116150000,116310000,1
"858",6,116310000,116440000,1
"859",6,116440000,116580000,1
"860",6,116610000,116670000,1
"861",6,116670000,116770000,1
"862",6,116770000,116890000,1
"863",6,116890000,117050000,1
"864",6,117050000,117190000,1
"865",6,117190000,117290000,1
"866",6,117300000,117660000,1
"867",6,117660000,117770000,1
"868",6,117770000,117930000,1
"869",6,117930000,118030000,1
"870",6,118030000,118160000,1
"871",6,118160000,118300000,1
"872",6,118300000,118430000,1
"873",6,118430000,118600000,1
"874",6,118610000,118870000,1
"875",6,118870000,118970000,1
"876",6,118970000,119120000,1
"877",6,119120000,119260000,1
"878",6,119260000,119450000,1
"879",6,119450000,119610000,1
"880",6,119610000,119670000,1
"881",6,119670000,119830000,1
"882",6,119830000,119940000,1
"883",6,119940000,120060000,1
"884",6,120060000,120210000,1
"885",6,120210000,120310000,1
"886",6,120310000,120390000,1
"887",6,120390000,120510000,1
"888",6,120510000,120630000,1
"889",6,120630000,120730000,1
"890",6,120730000,120860000,1
"891",6,120860000,121000000,1
"892",6,121000000,121150000,1
"893",6,121150000,121300000,1
"894",6,121300000,121380000,1
"895",6,121380000,121490000,1
"896",6,121490000,121630000,1
"897",6,121630000,121750000,1
"898",6,121750000,121880000,1
"899",6,121880000,122020000,1
"900",6,122020000,122170000,1
"901",6,122170000,122360000,1
"902",6,122360000,122500000,1
"903",6,122500000,122710000,1
"904",6,122710000,122800000,1
"905",6,122800000,122920000,1
"906",6,122920000,123050000,1
"907",6,123050000,123170000,1
"908",6,123170000,123290000,1
"909",6,123290000,123430000,1
"910",6,123430000,123640000,1
"911",6,123640000,123740000,1
"912",6,123740000,123890000,1
"913",6,123890000,124050000,1
"914",6,124050000,124120000,1
"915",6,124120000,124250000,1
"916",6,124250000,124400000,1
"917",6,124400000,124540000,1
"918",6,124540000,124700000,1
"919",6,124700000,124870000,1
"920",6,124870000,124970000,1
"921",6,124970000,125190000,1
"922",6,125190000,125280000,1
"923",6,125280000,125440000,1
"924",6,125440000,125630000,1
"925",6,125630000,125770000,1
"926",6,125770000,125880000,1
"927",6,125880000,126100000,1
"928",6,126100000,126300000,1
"929",6,126300000,126430000,1
