"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"302",6,40050000,40180000,1
"303",6,40180000,40290000,1
"304",6,40290000,40400000,1
"305",6,40400000,40460000,1
"306",6,40460000,40560000,1
"307",6,40560000,40640000,1
"308",6,40640000,40730000,1
"309",6,40730000,40810000,1
"310",6,40810000,40880000,1
"311",6,40880000,41040000,1
"312",6,41040000,41170000,1
"313",6,41170000,41290000,1
"314",6,41290000,41390000,1
"315",6,41390000,41560000,1
"316",6,41560000,41680000,1
"317",6,41680000,41760000,1
"318",6,41760000,41910000,1
"319",6,41910000,42010000,1
"320",6,42010000,42200000,1
"321",6,42200000,42320000,1
"322",6,42320000,42420000,1
"323",6,42420000,42520000,1
"324",6,42520000,42620000,1
"325",6,42620000,42700000,1
"326",6,42700000,42860000,1
"327",6,42860000,43020000,1
"328",6,43020000,43180000,1
"329",6,43180000,43340000,1
"330",6,43340000,43480000,1
"331",6,43480000,43600000,1
"332",6,43600000,43740000,1
"333",6,43740000,43820000,1
"334",6,43820000,44050000,1
"335",6,44050000,44230000,1
"336",6,44230000,44360000,1
"337",6,44360000,44460000,1
"338",6,44460000,44620000,1
"339",6,44620000,44780000,1
"340",6,44780000,44900000,1
"341",6,44900000,45010000,1
"342",6,45010000,45150000,1
"343",6,45150000,45340000,1
"344",6,45340000,45400000,1
"345",6,45400000,45580000,1
"346",6,45580000,45700000,1
"347",6,45700000,45850000,1
"348",6,45850000,46010000,1
"349",6,46010000,46140000,1
"350",6,46140000,46230000,1
"351",6,46230000,46360000,1
"352",6,46360000,46410000,1
"353",6,46410000,46530000,1
"354",6,46530000,46650000,1
"355",6,46650000,46790000,1
"356",6,46800000,47030000,1
"357",6,47030000,47110000,1
"358",6,47110000,47280000,1
"359",6,47280000,47440000,1
"360",6,47440000,47600000,1
"361",6,47600000,47760000,1
"362",6,47770000,48090000,1
"363",6,48090000,48240000,1
"364",6,48280000,48380000,1
"365",6,48380000,48540000,1
"366",6,48540000,48650000,1
"367",6,48650000,48780000,1
"368",6,48780000,48910000,1
"369",6,48910000,49040000,1
"370",6,49040000,49180000,1
"371",6,49180000,49290000,1
"372",6,49290000,49380000,1
"373",6,49380000,49580000,1
"374",6,49580000,49680000,1
"375",6,49680000,49800000,1
"376",6,49800000,49860000,1
"377",6,49860000,50040000,1
"378",6,50040000,50100000,1
"379",6,50100000,50190000,1
"380",6,50190000,50290000,1
"381",6,50290000,50370000,1
"382",6,50370000,50450000,1
"383",6,50450000,50570000,1
"384",6,50570000,50690000,1
"385",6,50690000,50770000,1
"386",6,50770000,50860000,1
"387",6,50860000,50950000,1
"388",6,50950000,51090000,1
"389",6,51090000,51300000,1
"390",6,51300000,51420000,1
"391",6,51420000,51580000,1
"392",6,51580000,51710000,1
"393",6,51710000,51810000,1
"394",6,51810000,51890000,1
"395",6,51890000,51990000,1
"396",6,51990000,52150000,1
"397",6,52150000,52280000,1
"398",6,52280000,52440000,1
"399",6,52440000,52520000,1
"400",6,52520000,52590000,1
"401",6,52590000,52720000,1
"402",6,52720000,52860000,1
"403",6,52860000,52930000,1
"404",6,52930000,53040000,1
"405",6,53040000,53130000,1
"406",6,53130000,53240000,1
"407",6,53240000,53350000,1
"408",6,53350000,53520000,1
"409",6,53520000,53600000,1
"410",6,53600000,53660000,1
"411",6,53660000,53790000,1
"412",6,53790000,53850000,1
"413",6,53860000,54080000,1
"414",6,54080000,54250000,1
"415",6,54250000,54390000,1
"416",6,54390000,54560000,1
"417",6,54560000,54710000,1
"418",6,54710000,54850000,1
"419",6,54850000,54950000,1
"420",6,54950000,55110000,1
"421",6,55110000,55250000,1
"422",6,55250000,55310000,1
"423",6,55310000,55470000,1
"424",6,55470000,55660000,1
"425",6,55660000,55820000,1
"426",6,55820000,55920000,1
"427",6,55920000,55980000,1
"428",6,55980000,56140000,1
"429",6,56140000,56220000,1
"430",6,56220000,56390000,1
"431",6,56390000,56500000,1
"432",6,56500000,56590000,1
"433",6,56590000,56710000,1
"434",6,56710000,56830000,1
"435",6,56830000,56960000,1
"436",6,56960000,57090000,1
"437",6,57090000,57200000,1
"438",6,57200000,57370000,1
"439",6,57370000,57510000,1
"440",6,57510000,57600000,1
"441",6,57600000,57700000,1
"442",6,57700000,57830000,1
"443",6,57830000,57930000,1
"444",6,57940000,58080000,1
"445",6,58130000,58300000,1
"446",6,58300000,58430000,1
"447",6,58430000,58580000,1
"448",6,58580000,58770000,1
"449",6,61880000,61950000,1
"450",6,61950000,62040000,1
"451",6,62040000,62130000,1
"452",6,62170000,62240000,1
"453",6,62240000,62390000,1
"454",6,62390000,62500000,1
"455",6,62500000,62680000,1
"456",6,62680000,62800000,1
"457",6,62800000,62890000,1
"458",6,62890000,63030000,1
"459",6,63030000,63160000,1
"460",6,63160000,63330000,1
"461",6,63330000,63490000,1
"462",6,63490000,63560000,1
"463",6,63560000,63650000,1
"464",6,63650000,63750000,1
"465",6,63750000,63850000,1
"466",6,63850000,63960000,1
"467",6,63960000,64010000,1
"468",6,64010000,64060000,1
"469",6,64060000,64160000,1
"470",6,64160000,64280000,1
"471",6,64280000,64450000,1
"472",6,64450000,64630000,1
"473",6,64630000,64770000,1
"474",6,64770000,64910000,1
"475",6,64910000,65050000,1
"476",6,65050000,65120000,1
"477",6,65120000,65260000,1
"478",6,65260000,65360000,1
"479",6,65360000,65500000,1
"480",6,65500000,65650000,1
"481",6,65650000,65760000,1
"482",6,65760000,65920000,1
"483",6,65920000,66030000,1
"484",6,66030000,66180000,1
"485",6,66180000,66300000,1
"486",6,66300000,66420000,1
"487",6,66420000,66560000,1
"488",6,66560000,66710000,1
"489",6,66710000,66800000,1
"490",6,66800000,66930000,1
"491",6,66930000,67040000,1
"492",6,67040000,67170000,1
"493",6,67170000,67290000,1
"494",6,67290000,67420000,1
"495",6,67420000,67560000,1
"496",6,67560000,67640000,1
"497",6,67640000,67780000,1
"498",6,67780000,67940000,1
"499",6,67940000,68110000,1
"500",6,68110000,68270000,1
"501",6,68270000,68380000,1
"502",6,68380000,68510000,1
"503",6,68510000,68590000,1
"504",6,68590000,68730000,1
"505",6,68730000,68850000,1
"506",6,68850000,69000000,1
"507",6,69000000,69150000,1
"508",6,69150000,69270000,1
"509",6,69270000,69340000,1
"510",6,69340000,69510000,1
"511",6,69510000,69690000,1
"512",6,69690000,69810000,1
"513",6,69810000,69900000,1
"514",6,69900000,70040000,1
"515",6,70040000,70180000,1
"516",6,70180000,70330000,1
"517",6,70330000,70400000,1
"518",6,70400000,70530000,1
"519",6,70530000,70610000,1
"520",6,70610000,70720000,1
"521",6,70720000,70840000,1
"522",6,70840000,70920000,1
"523",6,70920000,71120000,1
"524",6,71120000,71230000,1
"525",6,71230000,71420000,1
"526",6,71420000,71590000,1
"527",6,71590000,71730000,1
"528",6,71730000,71900000,1
"529",6,71900000,72070000,1
"530",6,72070000,72250000,1
"531",6,72250000,72370000,1
"532",6,72370000,72540000,1
"533",6,72540000,72690000,1
"534",6,72690000,72800000,1
"535",6,72800000,72940000,1
"536",6,72940000,73080000,1
"537",6,73080000,73180000,1
"538",6,73180000,73340000,1
"539",6,73340000,73440000,1
"540",6,73440000,73600000,1
"541",6,73600000,73700000,1
"542",6,73700000,73770000,1
"543",6,73770000,73890000,1
"544",6,73890000,74060000,1
"545",6,74060000,74130000,1
"546",6,74140000,74370000,1
"547",6,74370000,74470000,1
"548",6,74470000,74550000,1
"549",6,74550000,74680000,1
"550",6,74680000,74820000,1
"551",6,74820000,74940000,1
"552",6,74940000,75050000,1
"553",6,75050000,75110000,1
"554",6,75110000,75250000,1
"555",6,75250000,75350000,1
"556",6,75350000,75460000,1
"557",6,75460000,75600000,1
"558",6,75600000,75760000,1
"559",6,75760000,75920000,1
"560",6,75920000,76010000,1
"561",6,76010000,76120000,1
"562",6,76120000,76300000,1
"563",6,76300000,76460000,1
"564",6,76460000,76560000,1
"565",6,76560000,76640000,1
"566",6,76640000,76740000,1
"567",6,76740000,76850000,1
"568",6,76850000,76960000,1
"569",6,76960000,77080000,1
"570",6,77080000,77230000,1
"571",6,77230000,77380000,1
"572",6,77380000,77590000,1
"573",6,77590000,77760000,1
"574",6,77760000,77900000,1
"575",6,77900000,77970000,1
"576",6,77970000,78130000,1
"577",6,78130000,78240000,1
"578",6,78240000,78370000,1
"579",6,78370000,78480000,1
"580",6,78480000,78630000,1
"581",6,78630000,78750000,1
"582",6,78750000,78900000,1
"583",6,78900000,79010000,1
"584",6,79010000,79080000,1
"585",6,79080000,79170000,1
"586",6,79170000,79330000,1
"587",6,79330000,79520000,1
"588",6,79520000,79650000,1
"589",6,79650000,79760000,1
"590",6,79760000,79940000,1
"591",6,79940000,80050000,1
"592",6,80050000,80170000,1
"593",6,80170000,80250000,1
"594",6,80250000,80430000,1
"595",6,80430000,80580000,1
"596",6,80580000,80650000,1
"597",6,80650000,80820000,1
"598",6,80820000,80940000,1
"599",6,80940000,81050000,1
"600",6,81050000,81190000,1
"601",6,81190000,81320000,1
"602",6,81320000,81480000,1
"603",6,81480000,81610000,1
"604",6,81610000,81720000,1
"605",6,81720000,81810000,1
"606",6,81810000,81950000,1
"607",6,81950000,82100000,1
"608",6,82100000,82190000,1
"609",6,82190000,82270000,1
"610",6,82270000,82450000,1
"611",6,82450000,82590000,1
"612",6,82590000,82720000,1
"613",6,82720000,82890000,1
"614",6,82890000,82960000,1
"615",6,82960000,83080000,1
"616",6,83080000,83210000,1
"617",6,83210000,83320000,1
"618",6,83320000,83420000,1
"619",6,83420000,83500000,1
"620",6,83500000,83590000,1
"621",6,83590000,83770000,1
"622",6,83770000,83940000,1
"623",6,83940000,84090000,1
"624",6,84090000,84250000,1
"625",6,84250000,84320000,1
"626",6,84320000,84450000,1
"627",6,84450000,84570000,1
"628",6,84570000,84620000,1
"629",6,84620000,84720000,1
"630",6,84750000,84830000,1
"631",6,84830000,84910000,1
"632",6,84910000,85020000,1
"633",6,85020000,85160000,1
"634",6,85160000,85270000,1
"635",6,85270000,85400000,1
"636",6,85400000,85530000,1
"637",6,85530000,85670000,1
"638",6,85670000,85850000,1
"639",6,85850000,86050000,1
"640",6,86050000,86210000,1
"641",6,86210000,86350000,1
"642",6,86390000,86470000,1
"643",6,86470000,86630000,1
"644",6,86630000,86780000,1
"645",6,86780000,86930000,1
"646",6,86930000,87050000,1
"647",6,87050000,87160000,1
"648",6,87160000,87250000,1
"649",6,87250000,87340000,1
"650",6,87340000,87410000,1
"651",6,87410000,87500000,1
"652",6,87500000,87660000,1
"653",6,87660000,87770000,1
"654",6,87770000,87840000,1
"655",6,87840000,87970000,1
"656",6,87970000,88090000,1
"657",6,88090000,88200000,1
"658",6,88200000,88300000,1
"659",6,88300000,88410000,1
"660",6,88410000,88510000,1
"661",6,88510000,88650000,1
"662",6,88650000,88750000,1
"663",6,88750000,88890000,1
"664",6,88890000,89060000,1
"665",6,89060000,89190000,1
"666",6,89190000,89300000,1
"667",6,89300000,89490000,1
"668",6,89490000,89670000,1
"669",6,89670000,89830000,1
"670",6,89830000,89970000,1
"671",6,89970000,90080000,1
"672",6,90080000,90220000,1
"673",6,90220000,90350000,1
"674",6,90350000,90530000,1
"675",6,90530000,90650000,1
"676",6,90650000,90800000,1
"677",6,90800000,90930000,1
"678",6,90930000,90990000,1
"679",6,90990000,91190000,1
"680",6,91190000,91300000,1
"681",6,91300000,91430000,1
"682",6,91430000,91570000,1
"683",6,91570000,91650000,1
"684",6,91650000,91790000,1
"685",6,91790000,91950000,1
"686",6,91950000,92040000,1
"687",6,92040000,92120000,1
"688",6,92120000,92240000,1
"689",6,92240000,92380000,1
"690",6,92380000,92540000,1
"691",6,92540000,92690000,1
"692",6,92690000,92810000,1
"693",6,92810000,92930000,1
"694",6,92930000,93050000,1
"695",6,93050000,93150000,1
"696",6,93150000,93210000,1
"697",6,93210000,93350000,1
"698",6,93350000,93480000,1
"699",6,93520000,93630000,1
"700",6,93630000,93750000,1
"701",6,93750000,93870000,1
"702",6,93870000,94010000,1
"703",6,94010000,94130000,1
"704",6,94130000,94200000,1
"705",6,94200000,94270000,1
"706",6,94270000,94440000,1
"707",6,94440000,94530000,1
"708",6,94530000,94660000,1
"709",6,94660000,94780000,1
"710",6,94780000,94850000,1
"711",6,94850000,94970000,1
"712",6,94970000,95110000,1
"713",6,95110000,95210000,1
"714",6,95210000,95350000,1
"715",6,95350000,95520000,1
"716",6,95520000,95640000,1
"717",6,95830000,95880000,1
"718",6,95880000,96000000,1
"719",6,96000000,96100000,1
"720",6,96100000,96200000,1
"721",6,96200000,96320000,1
"722",6,96320000,96450000,1
"723",6,96450000,96580000,1
"724",6,96580000,96710000,1
"725",6,96710000,96840000,1
"726",6,96840000,96970000,1
"727",6,96970000,97070000,1
"728",6,97070000,97180000,1
"729",6,97180000,97350000,1
"730",6,97350000,97510000,1
"731",6,97510000,97610000,1
"732",6,97610000,97730000,1
"733",6,97730000,97850000,1
"734",6,97850000,97950000,1
"735",6,97950000,98140000,1
"736",6,98140000,98260000,1
"737",6,98260000,98380000,1
"738",6,98380000,98510000,1
"739",6,98510000,98630000,1
"740",6,98630000,98740000,1
"741",6,98740000,98850000,1
"742",6,98850000,98990000,1
"743",6,98990000,99140000,1
"744",6,99140000,99290000,1
"745",6,99290000,99410000,1
"746",6,99410000,99570000,1
"747",6,99570000,99710000,1
"748",6,99710000,99840000,1
"749",6,99840000,100020000,1
"750",6,100020000,100140000,1
"751",6,100140000,100270000,1
"752",6,100270000,100360000,1
"753",6,100360000,100550000,1
"754",6,100550000,100680000,1
"755",6,100680000,100780000,1
"756",6,100780000,100860000,1
"757",6,100860000,100920000,1
"758",6,100920000,101110000,1
"759",6,101110000,101250000,1
"760",6,101250000,101360000,1
"761",6,101360000,101530000,1
"762",6,101530000,101680000,1
"763",6,101680000,101770000,1
"764",6,101770000,101850000,1
"765",6,101850000,101980000,1
"766",6,101980000,102110000,1
"767",6,102110000,102220000,1
"768",6,102220000,102340000,1
"769",6,102340000,102460000,1
"770",6,102460000,102570000,1
"771",6,102570000,102670000,1
"772",6,102670000,102790000,1
"773",6,102790000,102850000,1
"774",6,102850000,102960000,1
"775",6,102960000,103030000,1
"776",6,103030000,103150000,1
"777",6,103150000,103320000,1
"778",6,103320000,103420000,1
"779",6,103420000,103510000,1
"780",6,103520000,103730000,1
"781",6,103760000,103930000,1
"782",6,103930000,104090000,1
"783",6,104090000,104250000,1
"784",6,104250000,104390000,1
"785",6,104390000,104520000,1
"786",6,104520000,104630000,1
"787",6,104630000,104740000,1
"788",6,104750000,104980000,1
"789",6,104980000,105120000,1
"790",6,105120000,105250000,1
"791",6,105250000,105350000,1
"792",6,105350000,105530000,1
"793",6,105530000,105710000,1
"794",6,105710000,105880000,1
"795",6,105880000,105940000,1
"796",6,105940000,106050000,1
"797",6,106050000,106180000,1
"798",6,106180000,106300000,1
"799",6,106300000,106440000,1
"800",6,106440000,106550000,1
"801",6,106550000,106760000,1
"802",6,106760000,106890000,1
"803",6,106890000,107020000,1
"804",6,107020000,107190000,1
"805",6,107190000,107310000,1
"806",6,107310000,107440000,1
"807",6,107440000,107570000,1
"808",6,107570000,107670000,1
"809",6,107670000,107790000,1
"810",6,107790000,107930000,1
"811",6,107930000,108040000,1
"812",6,108040000,108180000,1
"813",6,108180000,108280000,1
"814",6,108280000,108390000,1
"815",6,108400000,108860000,1
"816",6,108880000,109010000,1
"817",6,109010000,109100000,1
"818",6,109100000,109220000,1
"819",6,109220000,109410000,1
"820",6,109410000,109500000,1
"821",6,109500000,109680000,1
"822",6,109680000,109810000,1
"823",6,109810000,110020000,1
"824",6,110020000,110150000,1
"825",6,110150000,110250000,1
"826",6,110250000,110380000,1
"827",6,110380000,110500000,1
"828",6,110500000,110570000,1
"829",6,110570000,110640000,1
"830",6,110640000,110800000,1
"831",6,110800000,111010000,1
"832",6,111010000,111130000,1
"833",6,111130000,111270000,1
"834",6,111270000,111340000,1
"835",6,111340000,111540000,1
"836",6,111540000,111680000,1
"837",6,111680000,111800000,1
"838",6,111800000,111930000,1
"839",6,111930000,112020000,1
"840",6,112020000,112190000,1
"841",6,112190000,112370000,1
"842",6,112370000,112490000,1
"843",6,112490000,112640000,1
"844",6,112640000,112760000,1
"845",6,112760000,112870000,1
"846",6,112870000,113030000,1
"847",6,113030000,113120000,1
"848",6,113120000,113240000,1
"849",6,113240000,113380000,1
"850",6,113380000,113490000,1
"851",6,113490000,113620000,1
"852",6,113620000,113740000,1
"853",6,113740000,113870000,1
"854",6,113870000,114010000,1
"855",6,114010000,114180000,1
"856",6,114180000,114300000,1
"857",6,114300000,114430000,1
"858",6,114430000,114570000,1
"859",6,114570000,114690000,1
"860",6,114690000,114830000,1
"861",6,114830000,114950000,1
"862",6,114950000,115070000,1
"863",6,115070000,115240000,1
"864",6,115240000,115330000,1
"865",6,115330000,115400000,1
"866",6,115400000,115530000,1
"867",6,115530000,115670000,1
"868",6,115670000,115800000,1
"869",6,115800000,115900000,1
"870",6,115900000,116000000,1
"871",6,116000000,116080000,1
"872",6,116080000,116160000,1
"873",6,116160000,116220000,1
"874",6,116220000,116330000,1
"875",6,116330000,116430000,1
"876",6,116430000,116600000,1
"877",6,116600000,116770000,1
"878",6,116770000,116890000,1
"879",6,116890000,117000000,1
"880",6,117000000,117060000,1
"881",6,117060000,117180000,1
"882",6,117180000,117300000,1
"883",6,117300000,117420000,1
"884",6,117420000,117570000,1
"885",6,117570000,117660000,1
"886",6,117660000,117770000,1
"887",6,117770000,117940000,1
"888",6,117940000,118050000,1
"889",6,118050000,118160000,1
"890",6,118160000,118280000,1
"891",6,118280000,118410000,1
"892",6,118410000,118520000,1
"893",6,118520000,118620000,1
"894",6,118620000,118790000,1
"895",6,118790000,118950000,1
"896",6,118950000,119120000,1
"897",6,119120000,119260000,1
"898",6,119260000,119440000,1
"899",6,119440000,119490000,1
"900",6,119490000,119610000,1
"901",6,119610000,119670000,1
"902",6,119670000,119820000,1
"903",6,119820000,119950000,1
"904",6,119950000,120060000,1
"905",6,120060000,120190000,1
"906",6,120190000,120320000,1
"907",6,120320000,120460000,1
"908",6,120460000,120560000,1
"909",6,120560000,120700000,1
"910",6,120700000,120790000,1
"911",6,120790000,120870000,1
"912",6,120910000,120970000,1
"913",6,120970000,121050000,1
"914",6,121050000,121140000,1
"915",6,121140000,121310000,1
"916",6,121310000,121370000,1
"917",6,121370000,121540000,1
"918",6,121540000,121620000,1
"919",6,121620000,121760000,1
"920",6,121760000,121890000,1
"921",6,121890000,122020000,1
"922",6,122020000,122170000,1
"923",6,122170000,122350000,1
"924",6,122350000,122490000,1
"925",6,122490000,122670000,1
"926",6,122670000,122810000,1
"927",6,122820000,123050000,1
"928",6,123050000,123170000,1
"929",6,123170000,123260000,1
"930",6,123260000,123410000,1
