"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"381",4,49510000,49560000,1
"382",4,52680000,52790000,1
"383",4,52790000,52880000,1
"384",4,52880000,52980000,1
"385",4,52980000,53110000,1
"386",4,53110000,53220000,1
"387",4,53220000,53400000,1
"388",4,53400000,53590000,1
"389",4,53590000,53700000,1
"390",4,53700000,53860000,1
"391",4,53860000,54060000,1
"392",4,54060000,54210000,1
"393",4,54210000,54330000,1
"394",4,54330000,54460000,1
"395",4,54460000,54570000,1
"396",4,54570000,54680000,1
"397",4,54680000,54820000,1
"398",4,54820000,54940000,1
"399",4,54940000,55100000,1
"400",4,55100000,55190000,1
"401",4,55190000,55340000,1
"402",4,55340000,55450000,1
"403",4,55450000,55560000,1
"404",4,55560000,55680000,1
"405",4,55680000,55840000,1
"406",4,55840000,55920000,1
"407",4,55920000,55980000,1
"408",4,55980000,56040000,1
"409",4,56040000,56200000,1
"410",4,56200000,56310000,1
"411",4,56310000,56420000,1
"412",4,56420000,56530000,1
"413",4,56530000,56720000,1
"414",4,56720000,56810000,1
"415",4,56810000,56920000,1
"416",4,56920000,57050000,1
"417",4,57050000,57170000,1
"418",4,57170000,57360000,1
"419",4,57360000,57510000,1
"420",4,57510000,57660000,1
"421",4,57660000,57840000,1
"422",4,57840000,57900000,1
"423",4,57900000,58030000,1
"424",4,58030000,58170000,1
"425",4,58170000,58300000,1
"426",4,58300000,58460000,1
"427",4,58460000,58590000,1
"428",4,58590000,58730000,1
"429",4,58730000,58870000,1
"430",4,58870000,59030000,1
"431",4,59030000,59200000,1
"432",4,59200000,59330000,1
"433",4,59330000,59420000,1
"434",4,59420000,59550000,1
"435",4,59550000,59740000,1
"436",4,59790000,59950000,1
"437",4,59950000,60100000,1
"438",4,60100000,60250000,1
"439",4,60250000,60360000,1
"440",4,60360000,60490000,1
"441",4,60490000,60610000,1
"442",4,60610000,60730000,1
"443",4,60730000,60870000,1
"444",4,60870000,61040000,1
"445",4,61050000,61330000,1
"446",4,61330000,61440000,1
"447",4,61440000,61580000,1
"448",4,61580000,61700000,1
"449",4,61700000,61850000,1
"450",4,61850000,61960000,1
"451",4,61960000,62090000,1
"452",4,62090000,62200000,1
"453",4,62200000,62340000,1
"454",4,62340000,62410000,1
"455",4,62410000,62470000,1
"456",4,62470000,62530000,1
"457",4,62530000,62660000,1
"458",4,62660000,62790000,1
"459",4,62790000,62920000,1
"460",4,62920000,63010000,1
"461",4,63010000,63100000,1
"462",4,63100000,63210000,1
"463",4,63210000,63360000,1
"464",4,63360000,63540000,1
"465",4,63540000,63680000,1
"466",4,63680000,63800000,1
"467",4,63800000,63940000,1
"468",4,63940000,64050000,1
"469",4,64050000,64150000,1
"470",4,64150000,64320000,1
"471",4,64320000,64410000,1
"472",4,64410000,64510000,1
"473",4,64510000,64650000,1
"474",4,64650000,64760000,1
"475",4,64760000,64880000,1
"476",4,64880000,64950000,1
"477",4,64950000,65050000,1
"478",4,65050000,65140000,1
"479",4,65140000,65210000,1
"480",4,65210000,65360000,1
"481",4,65360000,65450000,1
"482",4,65450000,65580000,1
"483",4,65580000,65670000,1
"484",4,65670000,65830000,1
"485",4,65830000,65920000,1
"486",4,65920000,66040000,1
"487",4,66040000,66160000,1
"488",4,66160000,66270000,1
"489",4,66270000,66380000,1
"490",4,66380000,66520000,1
"491",4,66520000,66640000,1
"492",4,66640000,66750000,1
"493",4,66750000,66880000,1
"494",4,66880000,67000000,1
"495",4,67000000,67090000,1
"496",4,67090000,67260000,1
"497",4,67260000,67330000,1
"498",4,67330000,67410000,1
"499",4,67410000,67470000,1
"500",4,67470000,67580000,1
"501",4,67580000,67690000,1
"502",4,67690000,67760000,1
"503",4,67760000,67860000,1
"504",4,67860000,67960000,1
"505",4,67970000,68250000,1
"506",4,68250000,68330000,1
"507",4,68330000,68410000,1
"508",4,68410000,68580000,1
"509",4,68580000,68730000,1
"510",4,68730000,68850000,1
"511",4,68850000,69050000,1
"512",4,69050000,69140000,1
"513",4,69140000,69220000,1
"514",4,69220000,69290000,1
"515",4,69310000,69490000,1
"516",4,69490000,69630000,1
"517",4,69630000,69750000,1
"518",4,69750000,69890000,1
"519",4,69890000,70040000,1
"520",4,70040000,70200000,1
"521",4,70210000,70320000,1
"522",4,70320000,70380000,1
"523",4,70380000,70550000,1
"524",4,70550000,70740000,1
"525",4,70740000,70890000,1
"526",4,70890000,71040000,1
"527",4,71040000,71160000,1
"528",4,71160000,71330000,1
"529",4,71330000,71450000,1
"530",4,71450000,71550000,1
"531",4,71550000,71710000,1
"532",4,71710000,71890000,1
"533",4,71890000,72000000,1
"534",4,72000000,72090000,1
"535",4,72090000,72220000,1
"536",4,72220000,72380000,1
"537",4,72380000,72580000,1
"538",4,72580000,72690000,1
"539",4,72690000,72840000,1
"540",4,72840000,72980000,1
"541",4,72980000,73150000,1
"542",4,73150000,73330000,1
"543",4,73330000,73460000,1
"544",4,73460000,73560000,1
"545",4,73560000,73760000,1
"546",4,73760000,73930000,1
"547",4,73930000,74130000,1
"548",4,74130000,74200000,1
"549",4,74200000,74350000,1
"550",4,74350000,74440000,1
"551",4,74440000,74530000,1
"552",4,74530000,74630000,1
"553",4,74630000,74770000,1
"554",4,74770000,74890000,1
"555",4,74890000,75030000,1
"556",4,75030000,75190000,1
"557",4,75190000,75290000,1
"558",4,75320000,75480000,1
"559",4,75490000,75630000,1
"560",4,75630000,75780000,1
"561",4,75780000,75860000,1
"562",4,75860000,75990000,1
"563",4,75990000,76060000,1
"564",4,76090000,76150000,1
"565",4,76150000,76220000,1
"566",4,76220000,76400000,1
"567",4,76400000,76490000,1
"568",4,76490000,76580000,1
"569",4,76580000,76650000,1
"570",4,76650000,76770000,1
"571",4,76770000,76840000,1
"572",4,76840000,77000000,1
"573",4,77000000,77070000,1
"574",4,77070000,77160000,1
"575",4,77160000,77350000,1
"576",4,77350000,77430000,1
"577",4,77430000,77530000,1
"578",4,77530000,77640000,1
"579",4,77640000,77720000,1
"580",4,77720000,77870000,1
"581",4,77870000,77970000,1
"582",4,77970000,78140000,1
"583",4,78140000,78280000,1
"584",4,78280000,78380000,1
"585",4,78380000,78540000,1
"586",4,78540000,78620000,1
"587",4,78620000,78740000,1
"588",4,78740000,78870000,1
"589",4,78870000,78980000,1
"590",4,78980000,79130000,1
"591",4,79130000,79230000,1
"592",4,79230000,79360000,1
"593",4,79360000,79470000,1
"594",4,79470000,79560000,1
"595",4,79560000,79700000,1
"596",4,79700000,79860000,1
"597",4,79860000,80000000,1
"598",4,80000000,80140000,1
"599",4,80140000,80290000,1
"600",4,80290000,80390000,1
"601",4,80390000,80490000,1
"602",4,80490000,80630000,1
"603",4,80630000,80710000,1
"604",4,80710000,80860000,1
"605",4,80860000,81000000,1
"606",4,81000000,81140000,1
"607",4,81140000,81270000,1
"608",4,81270000,81420000,1
"609",4,81420000,81520000,1
"610",4,81520000,81650000,1
"611",4,81650000,81750000,1
"612",4,81750000,81810000,1
"613",4,81810000,81980000,1
"614",4,81980000,82080000,1
"615",4,82080000,82270000,1
"616",4,82270000,82330000,1
"617",4,82330000,82390000,1
"618",4,82390000,82500000,1
"619",4,82500000,82630000,1
"620",4,82630000,82770000,1
"621",4,82770000,82900000,1
"622",4,82900000,83040000,1
"623",4,83040000,83200000,1
"624",4,83200000,83290000,1
"625",4,83290000,83350000,1
"626",4,83390000,83490000,1
"627",4,83490000,83550000,1
"628",4,83550000,83730000,1
"629",4,83730000,83820000,1
"630",4,83820000,83960000,1
"631",4,83970000,84210000,1
"632",4,84210000,84380000,1
"633",4,84380000,84570000,1
"634",4,84570000,84730000,1
"635",4,84730000,84870000,1
"636",4,84870000,85000000,1
"637",4,85000000,85090000,1
"638",4,85090000,85160000,1
"639",4,85160000,85300000,1
"640",4,85300000,85500000,1
"641",4,85500000,85610000,1
"642",4,85610000,85740000,1
"643",4,85740000,85890000,1
"644",4,85890000,86020000,1
"645",4,86020000,86170000,1
"646",4,86170000,86290000,1
"647",4,86290000,86390000,1
"648",4,86390000,86530000,1
"649",4,86530000,86670000,1
"650",4,86670000,86830000,1
"651",4,86830000,86970000,1
"652",4,86970000,87100000,1
"653",4,87100000,87220000,1
"654",4,87220000,87370000,1
"655",4,87370000,87420000,1
"656",4,87420000,87510000,1
"657",4,87510000,87640000,1
"658",4,87640000,87820000,1
"659",4,87820000,88020000,1
"660",4,88020000,88170000,1
"661",4,88170000,88270000,1
"662",4,88270000,88420000,1
"663",4,88420000,88590000,1
"664",4,88590000,88770000,1
"665",4,88770000,88930000,1
"666",4,88930000,89140000,1
"667",4,89140000,89300000,1
"668",4,89300000,89440000,1
"669",4,89440000,89600000,1
"670",4,89600000,89740000,1
"671",4,89740000,89900000,1
"672",4,89900000,90040000,1
"673",4,90040000,90150000,1
"674",4,90150000,90360000,1
"675",4,90360000,90490000,1
"676",4,90490000,90620000,1
"677",4,90620000,90710000,1
"678",4,90710000,90800000,1
"679",4,90800000,90960000,1
"680",4,90960000,91050000,1
"681",4,91050000,91230000,1
"682",4,91230000,91340000,1
"683",4,91340000,91490000,1
"684",4,91490000,91650000,1
"685",4,91650000,91760000,1
"686",4,91760000,91860000,1
"687",4,91860000,92010000,1
"688",4,92010000,92120000,1
"689",4,92120000,92230000,1
"690",4,92230000,92350000,1
"691",4,92350000,92500000,1
"692",4,92500000,92620000,1
"693",4,92620000,92710000,1
"694",4,92710000,92790000,1
"695",4,92790000,92920000,1
"696",4,92920000,93050000,1
"697",4,93050000,93160000,1
"698",4,93160000,93290000,1
"699",4,93290000,93390000,1
"700",4,93390000,93530000,1
"701",4,93530000,93650000,1
"702",4,93650000,93820000,1
"703",4,93820000,93940000,1
"704",4,93940000,94090000,1
"705",4,94100000,94370000,1
"706",4,94370000,94480000,1
"707",4,94480000,94670000,1
"708",4,94670000,94720000,1
"709",4,94720000,94810000,1
"710",4,94810000,94870000,1
"711",4,94870000,95020000,1
"712",4,95020000,95130000,1
"713",4,95130000,95220000,1
"714",4,95220000,95320000,1
"715",4,95320000,95530000,1
"716",4,95530000,95680000,1
"717",4,95680000,95820000,1
"718",4,95820000,96050000,1
"719",4,96050000,96190000,1
"720",4,96190000,96330000,1
"721",4,96330000,96430000,1
"722",4,96430000,96570000,1
"723",4,96570000,96690000,1
"724",4,96690000,96810000,1
"725",4,96810000,96950000,1
"726",4,96950000,97080000,1
"727",4,97080000,97220000,1
"728",4,97220000,97280000,1
"729",4,97280000,97380000,1
"730",4,97380000,97530000,1
"731",4,97530000,97670000,1
"732",4,97670000,97790000,1
"733",4,97790000,97890000,1
"734",4,97890000,98030000,1
"735",4,98030000,98170000,1
"736",4,98170000,98300000,1
"737",4,98300000,98390000,1
"738",4,98390000,98470000,1
"739",4,98470000,98580000,1
"740",4,98580000,98640000,1
"741",4,98640000,98780000,1
"742",4,98780000,98910000,1
"743",4,98910000,99070000,1
"744",4,99070000,99180000,1
"745",4,99180000,99330000,1
"746",4,99330000,99440000,1
"747",4,99440000,99580000,1
"748",4,99580000,99780000,1
"749",4,99780000,99850000,1
"750",4,99850000,100010000,1
"751",4,100010000,100100000,1
"752",4,100100000,100150000,1
"753",4,100150000,100220000,1
"754",4,100220000,100280000,1
"755",4,100280000,100420000,1
"756",4,100420000,100480000,1
"757",4,100480000,100640000,1
"758",4,100640000,100740000,1
"759",4,100740000,100870000,1
"760",4,100870000,101010000,1
"761",4,101010000,101130000,1
"762",4,101130000,101280000,1
"763",4,101280000,101380000,1
"764",4,101380000,101490000,1
"765",4,101490000,101620000,1
"766",4,101620000,101770000,1
"767",4,101770000,101840000,1
"768",4,101840000,101950000,1
"769",4,101950000,102090000,1
"770",4,102090000,102270000,1
"771",4,102270000,102370000,1
"772",4,102370000,102520000,1
"773",4,102520000,102640000,1
"774",4,102640000,102790000,1
"775",4,102790000,102940000,1
"776",4,102940000,103050000,1
"777",4,103050000,103200000,1
"778",4,103200000,103360000,1
"779",4,103360000,103540000,1
"780",4,103540000,103710000,1
"781",4,103710000,103810000,1
"782",4,103810000,103930000,1
"783",4,103930000,104040000,1
"784",4,104040000,104120000,1
"785",4,104120000,104260000,1
"786",4,104260000,104380000,1
"787",4,104380000,104510000,1
"788",4,104510000,104640000,1
"789",4,104640000,104750000,1
"790",4,104750000,104880000,1
"791",4,104880000,104990000,1
"792",4,104990000,105120000,1
"793",4,105120000,105230000,1
"794",4,105230000,105340000,1
"795",4,105340000,105410000,1
"796",4,105410000,105530000,1
"797",4,105530000,105610000,1
"798",4,105610000,105780000,1
"799",4,105780000,105890000,1
"800",4,105890000,106060000,1
"801",4,106060000,106180000,1
"802",4,106180000,106390000,1
"803",4,106390000,106440000,1
"804",4,106440000,106580000,1
"805",4,106580000,106630000,1
"806",4,106630000,106770000,1
"807",4,106770000,106890000,1
"808",4,106890000,107020000,1
"809",4,107020000,107140000,1
"810",4,107140000,107280000,1
"811",4,107280000,107410000,1
"812",4,107410000,107530000,1
"813",4,107530000,107670000,1
"814",4,107670000,107780000,1
"815",4,107780000,107950000,1
"816",4,107950000,108120000,1
"817",4,108120000,108230000,1
"818",4,108230000,108340000,1
"819",4,108340000,108450000,1
"820",4,108450000,108660000,1
"821",4,108660000,108840000,1
"822",4,108840000,108910000,1
"823",4,108910000,109090000,1
"824",4,109090000,109250000,1
"825",4,109250000,109420000,1
"826",4,109420000,109540000,1
"827",4,109540000,109630000,1
"828",4,109630000,109760000,1
"829",4,109760000,109880000,1
"830",4,109880000,110040000,1
"831",4,110040000,110220000,1
"832",4,110220000,110340000,1
"833",4,110340000,110480000,1
"834",4,110480000,110610000,1
"835",4,110610000,110740000,1
"836",4,110740000,110920000,1
"837",4,110920000,110980000,1
"838",4,110980000,111120000,1
"839",4,111120000,111230000,1
"840",4,111230000,111440000,1
"841",4,111440000,111530000,1
"842",4,111530000,111650000,1
"843",4,111650000,111780000,1
"844",4,111780000,111900000,1
"845",4,111900000,111980000,1
"846",4,111980000,112070000,1
"847",4,112070000,112200000,1
"848",4,112200000,112310000,1
"849",4,112310000,112400000,1
"850",4,112400000,112560000,1
"851",4,112560000,112710000,1
"852",4,112710000,112810000,1
"853",4,112810000,112990000,1
"854",4,112990000,113160000,1
"855",4,113160000,113230000,1
"856",4,113230000,113350000,1
"857",4,113350000,113460000,1
"858",4,113460000,113550000,1
"859",4,113550000,113690000,1
"860",4,113690000,113880000,1
"861",4,113880000,114030000,1
"862",4,114030000,114190000,1
"863",4,114190000,114320000,1
"864",4,114320000,114470000,1
"865",4,114470000,114680000,1
"866",4,114680000,114830000,1
"867",4,114830000,115000000,1
"868",4,115000000,115150000,1
"869",4,115150000,115310000,1
"870",4,115310000,115420000,1
"871",4,115420000,115590000,1
"872",4,115590000,115730000,1
"873",4,115730000,115840000,1
"874",4,115840000,115990000,1
"875",4,115990000,116140000,1
"876",4,116140000,116280000,1
"877",4,116280000,116460000,1
"878",4,116460000,116610000,1
"879",4,116610000,116770000,1
"880",4,116770000,116910000,1
"881",4,116910000,117070000,1
"882",4,117070000,117210000,1
"883",4,117210000,117280000,1
"884",4,117280000,117400000,1
"885",4,117400000,117530000,1
"886",4,117530000,117650000,1
"887",4,117650000,117780000,1
"888",4,117780000,117900000,1
"889",4,117900000,118050000,1
"890",4,118050000,118180000,1
"891",4,118180000,118320000,1
"892",4,118320000,118450000,1
"893",4,118450000,118580000,1
"894",4,118580000,118690000,1
"895",4,118690000,118830000,1
"896",4,118830000,118960000,1
"897",4,118960000,119140000,1
"898",4,119140000,119200000,1
"899",4,119200000,119340000,1
"900",4,119340000,119470000,1
"901",4,119470000,119600000,1
"902",4,119600000,119690000,1
"903",4,119690000,119900000,1
"904",4,119900000,119960000,1
"905",4,119960000,120130000,1
"906",4,120130000,120270000,1
"907",4,120270000,120340000,1
"908",4,120340000,120390000,1
"909",4,120390000,120550000,1
"910",4,120550000,120720000,1
"911",4,120720000,120810000,1
"912",4,120810000,120880000,1
"913",4,120880000,120940000,1
"914",4,120940000,120990000,1
"915",4,120990000,121120000,1
"916",4,121120000,121280000,1
"917",4,121280000,121430000,1
"918",4,121430000,121560000,1
"919",4,121560000,121700000,1
"920",4,121700000,121820000,1
"921",4,121820000,121900000,1
"922",4,121900000,122030000,1
"923",4,122030000,122180000,1
"924",4,122180000,122290000,1
"925",4,122290000,122400000,1
"926",4,122400000,122570000,1
"927",4,122570000,122710000,1
"928",4,122710000,122800000,1
"929",4,122800000,122930000,1
"930",4,122930000,123080000,1
